SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


434	14396,55596800003	434	14396,620144000015	434	0	434	-11786,263487000004	434	-11786,229986000006	434	0
436	14396,593404000014	436	14396,620144000015	436	0	436	-11786,245448000002	436	-11786,229986000006	436	0
438	14396,577360000025	438	14396,620144000015	438	0	438	-11786,255756000013	438	-11786,229986000006	438	0
440	14396,614796000009	440	14396,620144000015	440	0	440	-11786,227409000014	440	-11786,229986000006	440	0
442	14396,588056000008	442	14396,620144000015	442	0	442	-11786,227409000014	442	-11786,229986000006	442	0
444	14396,550620000024	444	14396,620144000015	444	0	444	-11786,253179000007	444	-11786,229986000006	444	0
446	14396,51318400001	446	14396,620144000015	446	0	446	-11786,21452400001	446	-11786,229986000006	446	0
448	14396,593404000014	448	14396,620144000015	448	0	448	-11786,229986000006	448	-11786,229986000006	448	0
450	14396,620144000015	450	14396,620144000015	450	0	450	-11786,240294000003	450	-11786,229986000006	450	0
452	14396,534576000006	452	14396,620144000015	452	0	452	-11786,26606400001	452	-11786,229986000006	452	0
454	14396,55596800003	454	14396,620144000015	454	0	454	-11786,260910000012	454	-11786,229986000006	454	0
456	14396,609448000032	456	14396,620144000015	456	0	456	-11786,255756000013	456	-11786,229986000006	456	0
458	14396,588056000008	458	14396,620144000015	458	0	458	-11786,245448000002	458	-11786,229986000006	458	0
460	14396,55596800003	460	14396,620144000015	460	0	460	-11786,26606400001	460	-11786,229986000006	460	0
462	14396,609448000032	462	14396,620144000015	462	0	462	-11786,240294000003	462	-11786,229986000006	462	0
464	14396,572012000019	464	14396,620144000015	464	0	464	-11786,245448000002	464	-11786,229986000006	464	0
466	14396,604100000026	466	14396,620144000015	466	0	466	-11786,248025000008	466	-11786,229986000006	466	0
468	14396,572012000019	468	14396,620144000015	468	0	468	-11786,237717000011	468	-11786,229986000006	468	0
470	14396,566664000013	470	14396,620144000015	470	0	470	-11786,219678000009	470	-11786,229986000006	470	0
472	14396,657580000028	472	14396,620144000015	472	0	472	-11786,260910000012	472	-11786,229986000006	472	0
474	14396,534576000006	474	14396,620144000015	474	0	474	-11786,250602	474	-11786,229986000006	474	0
476	14396,652232000022	476	14396,620144000015	476	0	476	-11786,273795000001	476	-11786,229986000006	476	0
478	14396,577360000025	478	14396,620144000015	478	0	478	-11786,273795000001	478	-11786,229986000006	478	0
480	14396,502488000027	480	14396,620144000015	480	0	480	-11786,253179000007	480	-11786,229986000006	480	0
482	14396,588056000008	482	14396,620144000015	482	0	482	-11786,248025000008	482	-11786,229986000006	482	0
484	14396,566664000013	484	14396,620144000015	484	0	484	-11786,229986000006	484	-11786,229986000006	484	0
486	14396,577360000025	486	14396,620144000015	486	0	486	-11786,24287100001	486	-11786,229986000006	486	0
488	14396,604100000026	488	14396,620144000015	488	0	488	-11786,235140000004	488	-11786,229986000006	488	0
490	14396,518532000016	490	14396,620144000015	490	0	490	-11786,26606400001	490	-11786,229986000006	490	0
492	14396,630840000027	492	14396,620144000015	492	0	492	-11786,224832000007	492	-11786,229986000006	492	0
494	14396,59875200002	494	14396,620144000015	494	0	494	-11786,24287100001	494	-11786,229986000006	494	0
496	14396,636188000004	496	14396,620144000015	496	0	496	-11786,24287100001	496	-11786,229986000006	496	0
498	14396,518532000016	498	14396,620144000015	498	0	498	-11786,229986000006	498	-11786,229986000006	498	0
500	14396,625492000021	500	14396,620144000015	500	0	500	-11786,248025000008	500	-11786,229986000006	500	0
502	14396,614796000009	502	14396,620144000015	502	0	502	-11786,237717000011	502	-11786,229986000006	502	0
504	14396,539924000012	504	14396,620144000015	504	0	504	-11786,229986000006	504	-11786,229986000006	504	0
506	14396,620144000015	506	14396,620144000015	506	0	506	-11786,24287100001	506	-11786,229986000006	506	0
508	14396,614796000009	508	14396,620144000015	508	0	508	-11786,235140000004	508	-11786,229986000006	508	0
510	14396,486444000009	510	14396,620144000015	510	0	510	-11786,229986000006	510	-11786,229986000006	510	0
512	14396,572012000019	512	14396,620144000015	512	0	512	-11786,260910000012	512	-11786,229986000006	512	0
514	14396,646884000016	514	14396,620144000015	514	0	514	-11786,248025000008	514	-11786,229986000006	514	0
516	14396,529228000029	516	14396,620144000015	516	0	516	-11786,258333000005	516	-11786,229986000006	516	0
518	14396,609448000032	518	14396,620144000015	518	0	518	-11786,255756000013	518	-11786,229986000006	518	0
520	14396,502488000027	520	14396,620144000015	520	0	520	-11786,26606400001	520	-11786,229986000006	520	0
522	14396,636188000004	522	14396,620144000015	522	0	522	-11786,248025000008	522	-11786,229986000006	522	0
524	14396,588056000008	524	14396,620144000015	524	0	524	-11786,255756000013	524	-11786,229986000006	524	0
526	14396,588056000008	526	14396,620144000015	526	0	526	-11786,250602	526	-11786,229986000006	526	0
528	14396,534576000006	528	14396,620144000015	528	0	528	-11786,248025000008	528	-11786,229986000006	528	0
530	14396,630840000027	530	14396,620144000015	530	0	530	-11786,248025000008	530	-11786,229986000006	530	0
532	14396,64153600001	532	14396,620144000015	532	0	532	-11786,229986000006	532	-11786,229986000006	532	0
534	14396,593404000014	534	14396,620144000015	534	0	534	-11786,227409000014	534	-11786,229986000006	534	0
536	14396,572012000019	536	14396,620144000015	536	0	536	-11786,263487000004	536	-11786,229986000006	536	0
538	14396,59875200002	538	14396,620144000015	538	0	538	-11786,222255	538	-11786,229986000006	538	0
540	14396,566664000013	540	14396,620144000015	540	0	540	-11786,253179000007	540	-11786,229986000006	540	0
542	14396,55596800003	542	14396,620144000015	542	0	542	-11786,26606400001	542	-11786,229986000006	542	0
544	14396,662928000005	544	14396,620144000015	544	0	544	-11786,24287100001	544	-11786,229986000006	544	0
546	14396,609448000032	546	14396,620144000015	546	0	546	-11786,26606400001	546	-11786,229986000006	546	0
548	14396,593404000014	548	14396,620144000015	548	0	548	-11786,248025000008	548	-11786,229986000006	548	0
550	14396,572012000019	550	14396,620144000015	550	0	550	-11786,248025000008	550	-11786,229986000006	550	0
552	14396,625492000021	552	14396,620144000015	552	0	552	-11786,258333000005	552	-11786,229986000006	552	0
554	14396,59875200002	554	14396,620144000015	554	0	554	-11786,237717000011	554	-11786,229986000006	554	0
556	14396,566664000013	556	14396,620144000015	556	0	556	-11786,245448000002	556	-11786,229986000006	556	0
558	14396,630840000027	558	14396,620144000015	558	0	558	-11786,235140000004	558	-11786,229986000006	558	0
560	14396,59875200002	560	14396,620144000015	560	0	560	-11786,227409000014	560	-11786,229986000006	560	0
562	14396,588056000008	562	14396,620144000015	562	0	562	-11786,237717000011	562	-11786,229986000006	562	0
564	14396,657580000028	564	14396,620144000015	564	0	564	-11786,240294000003	564	-11786,229986000006	564	0
566	14396,630840000027	566	14396,620144000015	566	0	566	-11786,263487000004	566	-11786,229986000006	566	0
568	14396,593404000014	568	14396,620144000015	568	0	568	-11786,253179000007	568	-11786,229986000006	568	0
570	14396,614796000009	570	14396,620144000015	570	0	570	-11786,268641000002	570	-11786,229986000006	570	0
572	14396,529228000029	572	14396,620144000015	572	0	572	-11786,253179000007	572	-11786,229986000006	572	0
574	14396,588056000008	574	14396,620144000015	574	0	574	-11786,240294000003	574	-11786,229986000006	574	0
576	14396,561316000007	576	14396,620144000015	576	0	576	-11786,237717000011	576	-11786,229986000006	576	0
578	14396,561316000007	578	14396,620144000015	578	0	578	-11786,235140000004	578	-11786,229986000006	578	0
580	14396,636188000004	580	14396,620144000015	580	0	580	-11786,263487000004	580	-11786,229986000006	580	0
582	14396,539924000012	582	14396,620144000015	582	0	582	-11786,255756000013	582	-11786,229986000006	582	0
584	14396,534576000006	584	14396,620144000015	584	0	584	-11786,219678000009	584	-11786,229986000006	584	0
586	14396,614796000009	586	14396,620144000015	586	0	586	-11786,250602	586	-11786,229986000006	586	0
588	14396,630840000027	588	14396,620144000015	588	0	588	-11786,253179000007	588	-11786,229986000006	588	0
590	14396,625492000021	590	14396,620144000015	590	0	590	-11786,260910000012	590	-11786,229986000006	590	0
592	14396,695016000012	592	14396,620144000015	592	0	592	-11786,229986000006	592	-11786,229986000006	592	0
594	14396,630840000027	594	14396,620144000015	594	0	594	-11786,263487000004	594	-11786,229986000006	594	0
596	14396,523880000023	596	14396,620144000015	596	0	596	-11786,240294000003	596	-11786,229986000006	596	0
598	14396,582708000031	598	14396,620144000015	598	0	598	-11786,232563000012	598	-11786,229986000006	598	0
600	14396,582708000031	600	14396,620144000015	600	0	600	-11786,268641000002	600	-11786,229986000006	600	0
602	14396,609448000032	602	14396,620144000015	602	0	602	-11786,253179000007	602	-11786,229986000006	602	0
604	14396,593404000014	604	14396,620144000015	604	0	604	-11786,248025000008	604	-11786,229986000006	604	0
606	14396,497140000021	606	14396,620144000015	606	0	606	-11786,258333000005	606	-11786,229986000006	606	0
608	14396,620144000015	608	14396,620144000015	608	0	608	-11786,217101000002	608	-11786,229986000006	608	0
610	14396,55596800003	610	14396,620144000015	610	0	610	-11786,250602	610	-11786,229986000006	610	0
612	14396,491792000015	612	14396,620144000015	612	0	612	-11786,217101000002	612	-11786,229986000006	612	0
614	14396,550620000024	614	14396,620144000015	614	0	614	-11786,26606400001	614	-11786,229986000006	614	0
616	14396,582708000031	616	14396,620144000015	616	0	616	-11786,260910000012	616	-11786,229986000006	616	0
618	14396,550620000024	618	14396,620144000015	618	0	618	-11786,24287100001	618	-11786,229986000006	618	0
620	14396,523880000023	620	14396,620144000015	620	0	620	-11786,255756000013	620	-11786,229986000006	620	0
622	14396,507836000004	622	14396,620144000015	622	0	622	-11786,240294000003	622	-11786,229986000006	622	0
624	14396,55596800003	624	14396,620144000015	624	0	624	-11786,217101000002	624	-11786,229986000006	624	0
626	14396,625492000021	626	14396,620144000015	626	0	626	-11786,248025000008	626	-11786,229986000006	626	0
628	14396,636188000004	628	14396,620144000015	628	0	628	-11786,253179000007	628	-11786,229986000006	628	0
630	14396,577360000025	630	14396,620144000015	630	0	630	-11786,253179000007	630	-11786,229986000006	630	0
632	14396,59875200002	632	14396,620144000015	632	0	632	-11786,232563000012	632	-11786,229986000006	632	0
634	14396,572012000019	634	14396,620144000015	634	0	634	-11786,240294000003	634	-11786,229986000006	634	0
636	14396,577360000025	636	14396,620144000015	636	0	636	-11786,253179000007	636	-11786,229986000006	636	0
638	14396,566664000013	638	14396,620144000015	638	0	638	-11786,229986000006	638	-11786,229986000006	638	0
640	14396,523880000023	640	14396,620144000015	640	0	640	-11786,232563000012	640	-11786,229986000006	640	0
642	14396,625492000021	642	14396,620144000015	642	0	642	-11786,235140000004	642	-11786,229986000006	642	0
644	14396,657580000028	644	14396,620144000015	644	0	644	-11786,250602	644	-11786,229986000006	644	0
646	14396,59875200002	646	14396,620144000015	646	0	646	-11786,253179000007	646	-11786,229986000006	646	0
648	14396,625492000021	648	14396,620144000015	648	0	648	-11786,248025000008	648	-11786,229986000006	648	0
650	14396,636188000004	650	14396,620144000015	650	0	650	-11786,258333000005	650	-11786,229986000006	650	0
652	14396,572012000019	652	14396,620144000015	652	0	652	-11786,240294000003	652	-11786,229986000006	652	0
654	14396,593404000014	654	14396,620144000015	654	0	654	-11786,248025000008	654	-11786,229986000006	654	0
656	14396,51318400001	656	14396,620144000015	656	0	656	-11786,224832000007	656	-11786,229986000006	656	0
658	14396,59875200002	658	14396,620144000015	658	0	658	-11786,248025000008	658	-11786,229986000006	658	0
660	14396,72710400002	660	14396,620144000015	660	0	660	-11786,258333000005	660	-11786,229986000006	660	0
662	14396,55596800003	662	14396,620144000015	662	0	662	-11786,240294000003	662	-11786,229986000006	662	0
664	14396,593404000014	664	14396,620144000015	664	0	664	-11786,248025000008	664	-11786,229986000006	664	0
666	14396,630840000027	666	14396,620144000015	666	0	666	-11786,232563000012	666	-11786,229986000006	666	0
668	14396,588056000008	668	14396,620144000015	668	0	668	-11786,245448000002	668	-11786,229986000006	668	0
670	14396,636188000004	670	14396,620144000015	670	0	670	-11786,258333000005	670	-11786,229986000006	670	0
672	14396,577360000025	672	14396,620144000015	672	0	672	-11786,258333000005	672	-11786,229986000006	672	0
674	14396,588056000008	674	14396,620144000015	674	0	674	-11786,258333000005	674	-11786,229986000006	674	0
676	14396,534576000006	676	14396,620144000015	676	0	676	-11786,232563000012	676	-11786,229986000006	676	0
678	14396,630840000027	678	14396,620144000015	678	0	678	-11786,222255	678	-11786,229986000006	678	0
680	14396,577360000025	680	14396,620144000015	680	0	680	-11786,232563000012	680	-11786,229986000006	680	0
682	14396,604100000026	682	14396,620144000015	682	0	682	-11786,24287100001	682	-11786,229986000006	682	0
684	14396,572012000019	684	14396,620144000015	684	0	684	-11786,255756000013	684	-11786,229986000006	684	0
686	14396,481096000032	686	14396,620144000015	686	0	686	-11786,227409000014	686	-11786,229986000006	686	0
688	14396,545272000018	688	14396,620144000015	688	0	688	-11786,268641000002	688	-11786,229986000006	688	0
690	14396,593404000014	690	14396,620144000015	690	0	690	-11786,268641000002	690	-11786,229986000006	690	0
692	14396,55596800003	692	14396,620144000015	692	0	692	-11786,26606400001	692	-11786,229986000006	692	0
694	14396,620144000015	694	14396,620144000015	694	0	694	-11786,232563000012	694	-11786,229986000006	694	0
696	14396,593404000014	696	14396,620144000015	696	0	696	-11786,248025000008	696	-11786,229986000006	696	0
698	14396,497140000021	698	14396,620144000015	698	0	698	-11786,219678000009	698	-11786,229986000006	698	0
700	14396,523880000023	700	14396,620144000015	700	0	700	-11786,24287100001	700	-11786,229986000006	700	0
702	14396,561316000007	702	14396,620144000015	702	0	702	-11786,229986000006	702	-11786,229986000006	702	0
704	14396,534576000006	704	14396,620144000015	704	0	704	-11786,248025000008	704	-11786,229986000006	704	0
706	14396,577360000025	706	14396,620144000015	706	0	706	-11786,232563000012	706	-11786,229986000006	706	0
708	14396,64153600001	708	14396,620144000015	708	0	708	-11786,240294000003	708	-11786,229986000006	708	0
710	14396,625492000021	710	14396,620144000015	710	0	710	-11786,250602	710	-11786,229986000006	710	0
712	14396,630840000027	712	14396,620144000015	712	0	712	-11786,250602	712	-11786,229986000006	712	0
714	14396,577360000025	714	14396,620144000015	714	0	714	-11786,237717000011	714	-11786,229986000006	714	0
716	14396,625492000021	716	14396,620144000015	716	0	716	-11786,258333000005	716	-11786,229986000006	716	0
718	14396,582708000031	718	14396,620144000015	718	0	718	-11786,260910000012	718	-11786,229986000006	718	0
720	14396,566664000013	720	14396,620144000015	720	0	720	-11786,232563000012	720	-11786,229986000006	720	0
722	14396,529228000029	722	14396,620144000015	722	0	722	-11786,263487000004	722	-11786,229986000006	722	0
724	14396,529228000029	724	14396,620144000015	724	0	724	-11786,245448000002	724	-11786,229986000006	724	0
726	14396,737800000032	726	14396,620144000015	726	0	726	-11786,235140000004	726	-11786,229986000006	726	0
728	14396,620144000015	728	14396,620144000015	728	0	728	-11786,248025000008	728	-11786,229986000006	728	0
730	14396,566664000013	730	14396,620144000015	730	0	730	-11786,278949	730	-11786,229986000006	730	0
732	14396,572012000019	732	14396,620144000015	732	0	732	-11786,260910000012	732	-11786,229986000006	732	0
734	14396,604100000026	734	14396,620144000015	734	0	734	-11786,229986000006	734	-11786,229986000006	734	0
736	14396,609448000032	736	14396,620144000015	736	0	736	-11786,237717000011	736	-11786,229986000006	736	0
738	14396,630840000027	738	14396,620144000015	738	0	738	-11786,235140000004	738	-11786,229986000006	738	0
740	14396,582708000031	740	14396,620144000015	740	0	740	-11786,255756000013	740	-11786,229986000006	740	0
742	14396,534576000006	742	14396,620144000015	742	0	742	-11786,258333000005	742	-11786,229986000006	742	0
744	14396,561316000007	744	14396,620144000015	744	0	744	-11786,245448000002	744	-11786,229986000006	744	0
746	14396,539924000012	746	14396,620144000015	746	0	746	-11786,240294000003	746	-11786,229986000006	746	0
748	14396,582708000031	748	14396,620144000015	748	0	748	-11786,253179000007	748	-11786,229986000006	748	0
750	14396,55596800003	750	14396,620144000015	750	0	750	-11786,248025000008	750	-11786,229986000006	750	0
752	14396,625492000021	752	14396,620144000015	752	0	752	-11786,258333000005	752	-11786,229986000006	752	0
754	14396,545272000018	754	14396,620144000015	754	0	754	-11786,263487000004	754	-11786,229986000006	754	0
756	14396,593404000014	756	14396,620144000015	756	0	756	-11786,29441100001	756	-11786,229986000006	756	0
758	14396,588056000008	758	14396,620144000015	758	0	758	-11786,248025000008	758	-11786,229986000006	758	0
760	14396,582708000031	760	14396,620144000015	760	0	760	-11786,255756000013	760	-11786,229986000006	760	0
762	14396,652232000022	762	14396,620144000015	762	0	762	-11786,224832000007	762	-11786,229986000006	762	0
764	14396,668276000011	764	14396,620144000015	764	0	764	-11786,224832000007	764	-11786,229986000006	764	0
766	14396,582708000031	766	14396,620144000015	766	0	766	-11786,253179000007	766	-11786,229986000006	766	0
768	14396,561316000007	768	14396,620144000015	768	0	768	-11786,258333000005	768	-11786,229986000006	768	0
770	14396,572012000019	770	14396,620144000015	770	0	770	-11786,260910000012	770	-11786,229986000006	770	0
772	14396,507836000004	772	14396,620144000015	772	0	772	-11786,245448000002	772	-11786,229986000006	772	0
774	14396,55596800003	774	14396,620144000015	774	0	774	-11786,224832000007	774	-11786,229986000006	774	0
776	14396,518532000016	776	14396,620144000015	776	0	776	-11786,248025000008	776	-11786,229986000006	776	0
778	14396,625492000021	778	14396,620144000015	778	0	778	-11786,237717000011	778	-11786,229986000006	778	0
780	14396,673624000017	780	14396,620144000015	780	0	780	-11786,248025000008	780	-11786,229986000006	780	0
782	14396,588056000008	782	14396,620144000015	782	0	782	-11786,235140000004	782	-11786,229986000006	782	0
784	14396,539924000012	784	14396,620144000015	784	0	784	-11786,219678000009	784	-11786,229986000006	784	0
786	14396,577360000025	786	14396,620144000015	786	0	786	-11786,232563000012	786	-11786,229986000006	786	0
788	14396,529228000029	788	14396,620144000015	788	0	788	-11786,248025000008	788	-11786,229986000006	788	0
790	14396,625492000021	790	14396,620144000015	790	0	790	-11786,232563000012	790	-11786,229986000006	790	0
792	14396,604100000026	792	14396,620144000015	792	0	792	-11786,248025000008	792	-11786,229986000006	792	0
794	14396,625492000021	794	14396,620144000015	794	0	794	-11786,263487000004	794	-11786,229986000006	794	0
796	14396,475748000026	796	14396,620144000015	796	0	796	-11786,245448000002	796	-11786,229986000006	796	0
798	14396,636188000004	798	14396,620144000015	798	0	798	-11786,273795000001	798	-11786,229986000006	798	0
800	14396,64153600001	800	14396,620144000015	800	0	800	-11786,271218000009	800	-11786,229986000006	800	0
802	14396,518532000016	802	14396,620144000015	802	0	802	-11786,258333000005	802	-11786,229986000006	802	0
804	14396,588056000008	804	14396,620144000015	804	0	804	-11786,250602	804	-11786,229986000006	804	0
806	14396,55596800003	806	14396,620144000015	806	0	806	-11786,227409000014	806	-11786,229986000006	806	0
808	14396,518532000016	808	14396,620144000015	808	0	808	-11786,248025000008	808	-11786,229986000006	808	0
810	14396,572012000019	810	14396,620144000015	810	0	810	-11786,211947000003	810	-11786,229986000006	810	0
812	14396,689668000006	812	14396,620144000015	812	0	812	-11786,245448000002	812	-11786,229986000006	812	0
814	14396,518532000016	814	14396,620144000015	814	0	814	-11786,271218000009	814	-11786,229986000006	814	0
816	14396,588056000008	816	14396,620144000015	816	0	816	-11786,248025000008	816	-11786,229986000006	816	0
818	14396,545272000018	818	14396,620144000015	818	0	818	-11786,229986000006	818	-11786,229986000006	818	0
820	14396,582708000031	820	14396,620144000015	820	0	820	-11786,224832000007	820	-11786,229986000006	820	0
822	14396,636188000004	822	14396,620144000015	822	0	822	-11786,240294000003	822	-11786,229986000006	822	0
824	14396,59875200002	824	14396,620144000015	824	0	824	-11786,258333000005	824	-11786,229986000006	824	0
826	14396,523880000023	826	14396,620144000015	826	0	826	-11786,258333000005	826	-11786,229986000006	826	0
