Name	ActPos(2)	Name	SetPos(2)	Name	PosDiff(2)	Name	ActPos(5)	Name	SetPos(5)	Name	PosDiff(5)
SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16643	IndexGroup	16643	IndexGroup	16643	IndexGroup	16646	IndexGroup	16646	IndexGroup	16646
IndexOffset	65538	IndexOffset	10	IndexOffset	131087	IndexOffset	65538	IndexOffset	10	IndexOffset	131087
SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


14914	14396,59875200002	14914	14396,625492000021	14914	0,02674000000115484	14914	-11786,224832000007	14914	-11786,21452400001	14914	0,010307999997166917
14916	14396,646884000016	14916	14396,625492000021	14916	-0,021391999995103106	14916	-11786,21452400001	14916	-11786,21452400001	14916	0
14918	14396,689668000006	14918	14396,625492000021	14918	-0,064175999985309318	14918	-11786,217101000002	14918	-11786,21452400001	14918	0,0025769999920157716
14920	14396,705712000025	14920	14396,625492000021	14920	-0,08022000000346452	14920	-11786,229986000006	14920	-11786,21452400001	14920	0,015461999995750375
14922	14396,625492000021	14922	14396,625492000021	14922	0	14922	-11786,227409000014	14922	-11786,21452400001	14922	0,012885000003734604
14924	14396,593404000014	14924	14396,625492000021	14924	0,032088000007206574	14924	-11786,204216000013	14924	-11786,21452400001	14924	-0,010307999997166917
14926	14396,577360000025	14926	14396,625492000021	14926	0,048131999996257946	14926	-11786,217101000002	14926	-11786,21452400001	14926	0,0025769999920157716
14928	14396,684320000029	14928	14396,625492000021	14928	-0,058828000008361414	14928	-11786,245448000002	14928	-11786,21452400001	14928	0,03092399999150075
14930	14396,64153600001	14930	14396,625492000021	14930	-0,016043999989051372	14930	-11786,248025000008	14930	-11786,21452400001	14930	0,033500999998068437
14932	14396,625492000021	14932	14396,625492000021	14932	0	14932	-11786,224832000007	14932	-11786,21452400001	14932	0,010307999997166917
14934	14396,59875200002	14934	14396,625492000021	14934	0,02674000000115484	14934	-11786,211947000003	14934	-11786,21452400001	14934	-0,0025770000065676868
14936	14396,577360000025	14936	14396,625492000021	14936	0,048131999996257946	14936	-11786,191331000009	14936	-11786,21452400001	14936	-0,02319300000090152
14938	14396,566664000013	14938	14396,625492000021	14938	0,058828000008361414	14938	-11786,217101000002	14938	-11786,21452400001	14938	0,0025769999920157716
14940	14396,572012000019	14940	14396,625492000021	14940	0,05348000000230968	14940	-11786,204216000013	14940	-11786,21452400001	14940	-0,010307999997166917
14942	14396,550620000024	14942	14396,625492000021	14942	0,074871999997412786	14942	-11786,255756000013	14942	-11786,21452400001	14942	0,041232000003219582
14944	14396,59875200002	14944	14396,625492000021	14944	0,02674000000115484	14944	-11786,196485000008	14944	-11786,21452400001	14944	-0,018039000002318062
14946	14396,684320000029	14946	14396,625492000021	14946	-0,058828000008361414	14946	-11786,191331000009	14946	-11786,21452400001	14946	-0,02319300000090152
14948	14396,625492000021	14948	14396,625492000021	14948	0	14948	-11786,201639000006	14948	-11786,21452400001	14948	-0,012885000003734604
14950	14396,636188000004	14950	14396,625492000021	14950	-0,010695999982999638	14950	-11786,201639000006	14950	-11786,21452400001	14950	-0,012885000003734604
14952	14396,588056000008	14952	14396,625492000021	14952	0,037436000013258308	14952	-11786,217101000002	14952	-11786,21452400001	14952	0,0025769999920157716
14954	14396,716408000008	14954	14396,625492000021	14954	-0,090915999986464158	14954	-11786,224832000007	14954	-11786,21452400001	14954	0,010307999997166917
14956	14396,588056000008	14956	14396,625492000021	14956	0,037436000013258308	14956	-11786,219678000009	14956	-11786,21452400001	14956	0,0051539999985834584
14958	14396,646884000016	14958	14396,625492000021	14958	-0,021391999995103106	14958	-11786,193908000001	14958	-11786,21452400001	14958	-0,020616000008885749
14960	14396,55596800003	14960	14396,625492000021	14960	0,069523999991361052	14960	-11786,222255	14960	-11786,21452400001	14960	0,00773099999059923
14962	14396,588056000008	14962	14396,625492000021	14962	0,037436000013258308	14962	-11786,219678000009	14962	-11786,21452400001	14962	0,0051539999985834584
14964	14396,588056000008	14964	14396,625492000021	14964	0,037436000013258308	14964	-11786,240294000003	14964	-11786,21452400001	14964	0,025769999992917292
14966	14396,662928000005	14966	14396,625492000021	14966	-0,037435999984154478	14966	-11786,21452400001	14966	-11786,21452400001	14966	0
14968	14396,529228000029	14968	14396,625492000021	14968	0,096263999992515892	14968	-11786,196485000008	14968	-11786,21452400001	14968	-0,018039000002318062
14970	14396,673624000017	14970	14396,625492000021	14970	-0,048131999996257946	14970	-11786,224832000007	14970	-11786,21452400001	14970	0,010307999997166917
14972	14396,695016000012	14972	14396,625492000021	14972	-0,069523999991361052	14972	-11786,229986000006	14972	-11786,21452400001	14972	0,015461999995750375
14974	14396,593404000014	14974	14396,625492000021	14974	0,032088000007206574	14974	-11786,183600000004	14974	-11786,21452400001	14974	-0,030924000006052665
14976	14396,55596800003	14976	14396,625492000021	14976	0,069523999991361052	14976	-11786,237717000011	14976	-11786,21452400001	14976	0,02319300000090152
14978	14396,614796000009	14978	14396,625492000021	14978	0,010696000012103468	14978	-11786,217101000002	14978	-11786,21452400001	14978	0,0025769999920157716
14980	14396,64153600001	14980	14396,625492000021	14980	-0,016043999989051372	14980	-11786,209370000011	14980	-11786,21452400001	14980	-0,0051539999985834584
14982	14396,566664000013	14982	14396,625492000021	14982	0,058828000008361414	14982	-11786,193908000001	14982	-11786,21452400001	14982	-0,020616000008885749
14984	14396,700364000019	14984	14396,625492000021	14984	-0,074871999997412786	14984	-11786,240294000003	14984	-11786,21452400001	14984	0,025769999992917292
14986	14396,662928000005	14986	14396,625492000021	14986	-0,037435999984154478	14986	-11786,222255	14986	-11786,21452400001	14986	0,00773099999059923
14988	14396,582708000031	14988	14396,625492000021	14988	0,042783999990206212	14988	-11786,235140000004	14988	-11786,21452400001	14988	0,020615999994333833
14990	14396,678972000023	14990	14396,625492000021	14990	-0,05348000000230968	14990	-11786,199062	14990	-11786,21452400001	14990	-0,01546200001030229
14992	14396,588056000008	14992	14396,625492000021	14992	0,037436000013258308	14992	-11786,217101000002	14992	-11786,21452400001	14992	0,0025769999920157716
14994	14396,630840000027	14994	14396,625492000021	14994	-0,0053480000060517341	14994	-11786,235140000004	14994	-11786,21452400001	14994	0,020615999994333833
14996	14396,577360000025	14996	14396,625492000021	14996	0,048131999996257946	14996	-11786,227409000014	14996	-11786,21452400001	14996	0,012885000003734604
14998	14396,588056000008	14998	14396,625492000021	14998	0,037436000013258308	14998	-11786,237717000011	14998	-11786,21452400001	14998	0,02319300000090152
15000	14396,572012000019	15000	14396,625492000021	15000	0,05348000000230968	15000	-11786,250602	15000	-11786,21452400001	15000	0,036077999990084209
15002	14396,620144000015	15002	14396,625492000021	15002	0,0053480000060517341	15002	-11786,21452400001	15002	-11786,21452400001	15002	0
15004	14396,593404000014	15004	14396,625492000021	15004	0,032088000007206574	15004	-11786,204216000013	15004	-11786,21452400001	15004	-0,010307999997166917
15006	14396,630840000027	15006	14396,625492000021	15006	-0,0053480000060517341	15006	-11786,211947000003	15006	-11786,21452400001	15006	-0,0025770000065676868
15008	14396,620144000015	15008	14396,625492000021	15008	0,0053480000060517341	15008	-11786,222255	15008	-11786,21452400001	15008	0,00773099999059923
15010	14396,609448000032	15010	14396,625492000021	15010	0,016043999989051372	15010	-11786,199062	15010	-11786,21452400001	15010	-0,01546200001030229
15012	14396,614796000009	15012	14396,625492000021	15012	0,010696000012103468	15012	-11786,219678000009	15012	-11786,21452400001	15012	0,0051539999985834584
15014	14396,630840000027	15014	14396,625492000021	15014	-0,0053480000060517341	15014	-11786,211947000003	15014	-11786,21452400001	15014	-0,0025770000065676868
15016	14396,64153600001	15016	14396,625492000021	15016	-0,016043999989051372	15016	-11786,193908000001	15016	-11786,21452400001	15016	-0,020616000008885749
15018	14396,625492000021	15018	14396,625492000021	15018	0	15018	-11786,209370000011	15018	-11786,21452400001	15018	-0,0051539999985834584
15020	14396,523880000023	15020	14396,625492000021	15020	0,10161199999856763	15020	-11786,229986000006	15020	-11786,21452400001	15020	0,015461999995750375
15022	14396,668276000011	15022	14396,625492000021	15022	-0,042783999990206212	15022	-11786,21452400001	15022	-11786,21452400001	15022	0
15024	14396,657580000028	15024	14396,625492000021	15024	-0,032088000007206574	15024	-11786,211947000003	15024	-11786,21452400001	15024	-0,0025770000065676868
15026	14396,614796000009	15026	14396,625492000021	15026	0,010696000012103468	15026	-11786,211947000003	15026	-11786,21452400001	15026	-0,0025770000065676868
15028	14396,711060000031	15028	14396,625492000021	15028	-0,085568000009516254	15028	-11786,193908000001	15028	-11786,21452400001	15028	-0,020616000008885749
15030	14396,59875200002	15030	14396,625492000021	15030	0,02674000000115484	15030	-11786,217101000002	15030	-11786,21452400001	15030	0,0025769999920157716
15032	14396,652232000022	15032	14396,625492000021	15032	-0,02674000000115484	15032	-11786,206793000005	15032	-11786,21452400001	15032	-0,0077310000051511452
15034	14396,572012000019	15034	14396,625492000021	15034	0,05348000000230968	15034	-11786,217101000002	15034	-11786,21452400001	15034	0,0025769999920157716
15036	14396,539924000012	15036	14396,625492000021	15036	0,085568000009516254	15036	-11786,237717000011	15036	-11786,21452400001	15036	0,02319300000090152
15038	14396,561316000007	15038	14396,625492000021	15038	0,064176000014413148	15038	-11786,255756000013	15038	-11786,21452400001	15038	0,041232000003219582
15040	14396,668276000011	15040	14396,625492000021	15040	-0,042783999990206212	15040	-11786,263487000004	15040	-11786,21452400001	15040	0,048962999993818812
15042	14396,625492000021	15042	14396,625492000021	15042	0	15042	-11786,237717000011	15042	-11786,21452400001	15042	0,02319300000090152
15044	14396,64153600001	15044	14396,625492000021	15044	-0,016043999989051372	15044	-11786,211947000003	15044	-11786,21452400001	15044	-0,0025770000065676868
15046	14396,588056000008	15046	14396,625492000021	15046	0,037436000013258308	15046	-11786,188754000003	15046	-11786,21452400001	15046	-0,025770000007469207
15048	14396,59875200002	15048	14396,625492000021	15048	0,02674000000115484	15048	-11786,227409000014	15048	-11786,21452400001	15048	0,012885000003734604
15050	14396,609448000032	15050	14396,625492000021	15050	0,016043999989051372	15050	-11786,201639000006	15050	-11786,21452400001	15050	-0,012885000003734604
15052	14396,534576000006	15052	14396,625492000021	15052	0,090916000015567988	15052	-11786,201639000006	15052	-11786,21452400001	15052	-0,012885000003734604
15054	14396,625492000021	15054	14396,625492000021	15054	0	15054	-11786,211947000003	15054	-11786,21452400001	15054	-0,0025770000065676868
15056	14396,604100000026	15056	14396,625492000021	15056	0,021391999995103106	15056	-11786,211947000003	15056	-11786,21452400001	15056	-0,0025770000065676868
15058	14396,636188000004	15058	14396,625492000021	15058	-0,010695999982999638	15058	-11786,217101000002	15058	-11786,21452400001	15058	0,0025769999920157716
15060	14396,59875200002	15060	14396,625492000021	15060	0,02674000000115484	15060	-11786,21452400001	15060	-11786,21452400001	15060	0
15062	14396,588056000008	15062	14396,625492000021	15062	0,037436000013258308	15062	-11786,199062	15062	-11786,21452400001	15062	-0,01546200001030229
15064	14396,630840000027	15064	14396,625492000021	15064	-0,0053480000060517341	15064	-11786,224832000007	15064	-11786,21452400001	15064	0,010307999997166917
15066	14396,620144000015	15066	14396,625492000021	15066	0,0053480000060517341	15066	-11786,229986000006	15066	-11786,21452400001	15066	0,015461999995750375
15068	14396,657580000028	15068	14396,625492000021	15068	-0,032088000007206574	15068	-11786,217101000002	15068	-11786,21452400001	15068	0,0025769999920157716
15070	14396,588056000008	15070	14396,625492000021	15070	0,037436000013258308	15070	-11786,217101000002	15070	-11786,21452400001	15070	0,0025769999920157716
15072	14396,625492000021	15072	14396,625492000021	15072	0	15072	-11786,227409000014	15072	-11786,21452400001	15072	0,012885000003734604
15074	14396,59875200002	15074	14396,625492000021	15074	0,02674000000115484	15074	-11786,201639000006	15074	-11786,21452400001	15074	-0,012885000003734604
15076	14396,668276000011	15076	14396,625492000021	15076	-0,042783999990206212	15076	-11786,217101000002	15076	-11786,21452400001	15076	0,0025769999920157716
15078	14396,652232000022	15078	14396,625492000021	15078	-0,02674000000115484	15078	-11786,193908000001	15078	-11786,21452400001	15078	-0,020616000008885749
15080	14396,588056000008	15080	14396,625492000021	15080	0,037436000013258308	15080	-11786,188754000003	15080	-11786,21452400001	15080	-0,025770000007469207
15082	14396,625492000021	15082	14396,625492000021	15082	0	15082	-11786,204216000013	15082	-11786,21452400001	15082	-0,010307999997166917
15084	14396,577360000025	15084	14396,625492000021	15084	0,048131999996257946	15084	-11786,199062	15084	-11786,21452400001	15084	-0,01546200001030229
15086	14396,539924000012	15086	14396,625492000021	15086	0,085568000009516254	15086	-11786,181023000012	15086	-11786,21452400001	15086	-0,033500999998068437
15088	14396,561316000007	15088	14396,625492000021	15088	0,064176000014413148	15088	-11786,196485000008	15088	-11786,21452400001	15088	-0,018039000002318062
15090	14396,636188000004	15090	14396,625492000021	15090	-0,010695999982999638	15090	-11786,193908000001	15090	-11786,21452400001	15090	-0,020616000008885749
15092	14396,662928000005	15092	14396,625492000021	15092	-0,037435999984154478	15092	-11786,209370000011	15092	-11786,21452400001	15092	-0,0051539999985834584
15094	14396,64153600001	15094	14396,625492000021	15094	-0,016043999989051372	15094	-11786,211947000003	15094	-11786,21452400001	15094	-0,0025770000065676868
15096	14396,566664000013	15096	14396,625492000021	15096	0,058828000008361414	15096	-11786,204216000013	15096	-11786,21452400001	15096	-0,010307999997166917
15098	14396,630840000027	15098	14396,625492000021	15098	-0,0053480000060517341	15098	-11786,193908000001	15098	-11786,21452400001	15098	-0,020616000008885749
15100	14396,678972000023	15100	14396,625492000021	15100	-0,05348000000230968	15100	-11786,191331000009	15100	-11786,21452400001	15100	-0,02319300000090152
15102	14396,566664000013	15102	14396,625492000021	15102	0,058828000008361414	15102	-11786,209370000011	15102	-11786,21452400001	15102	-0,0051539999985834584
15104	14396,566664000013	15104	14396,625492000021	15104	0,058828000008361414	15104	-11786,222255	15104	-11786,21452400001	15104	0,00773099999059923
15106	14396,620144000015	15106	14396,625492000021	15106	0,0053480000060517341	15106	-11786,21452400001	15106	-11786,21452400001	15106	0
15108	14396,593404000014	15108	14396,625492000021	15108	0,032088000007206574	15108	-11786,219678000009	15108	-11786,21452400001	15108	0,0051539999985834584
15110	14396,604100000026	15110	14396,625492000021	15110	0,021391999995103106	15110	-11786,219678000009	15110	-11786,21452400001	15110	0,0051539999985834584
15112	14396,695016000012	15112	14396,625492000021	15112	-0,069523999991361052	15112	-11786,204216000013	15112	-11786,21452400001	15112	-0,010307999997166917
15114	14396,620144000015	15114	14396,625492000021	15114	0,0053480000060517341	15114	-11786,175869000013	15114	-11786,21452400001	15114	-0,038654999996651895
15116	14396,518532000016	15116	14396,625492000021	15116	0,10696000000461936	15116	-11786,237717000011	15116	-11786,21452400001	15116	0,02319300000090152
15118	14396,64153600001	15118	14396,625492000021	15118	-0,016043999989051372	15118	-11786,204216000013	15118	-11786,21452400001	15118	-0,010307999997166917
15120	14396,652232000022	15120	14396,625492000021	15120	-0,02674000000115484	15120	-11786,199062	15120	-11786,21452400001	15120	-0,01546200001030229
15122	14396,59875200002	15122	14396,625492000021	15122	0,02674000000115484	15122	-11786,206793000005	15122	-11786,21452400001	15122	-0,0077310000051511452
15124	14396,582708000031	15124	14396,625492000021	15124	0,042783999990206212	15124	-11786,229986000006	15124	-11786,21452400001	15124	0,015461999995750375
15126	14396,593404000014	15126	14396,625492000021	15126	0,032088000007206574	15126	-11786,24287100001	15126	-11786,21452400001	15126	0,028346999999484979
15128	14396,673624000017	15128	14396,625492000021	15128	-0,048131999996257946	15128	-11786,211947000003	15128	-11786,21452400001	15128	-0,0025770000065676868
15130	14396,614796000009	15130	14396,625492000021	15130	0,010696000012103468	15130	-11786,227409000014	15130	-11786,21452400001	15130	0,012885000003734604
15132	14396,550620000024	15132	14396,625492000021	15132	0,074871999997412786	15132	-11786,209370000011	15132	-11786,21452400001	15132	-0,0051539999985834584
15134	14396,652232000022	15134	14396,625492000021	15134	-0,02674000000115484	15134	-11786,227409000014	15134	-11786,21452400001	15134	0,012885000003734604
15136	14396,662928000005	15136	14396,625492000021	15136	-0,037435999984154478	15136	-11786,217101000002	15136	-11786,21452400001	15136	0,0025769999920157716
